	F01WBS_1.c3d	F01WBS_1.c3d	F01WBS_1.c3d	F01WBS_1.c3d	F01WBS_1.c3d	F01WBS_1.c3d	F01WBS_2.c3d	F01WBS_2.c3d	F01WBS_2.c3d	F01WBS_2.c3d	F01WBS_2.c3d	F01WBS_2.c3d	F01WBS_3.c3d	F01WBS_3.c3d	F01WBS_3.c3d	F01WBS_3.c3d	F01WBS_3.c3d	F01WBS_3.c3d	F01WBS_4.c3d	F01WBS_4.c3d	F01WBS_4.c3d	F01WBS_4.c3d	F01WBS_4.c3d	F01WBS_4.c3d	F01WBS_5.c3d	F01WBS_5.c3d	F01WBS_5.c3d	F01WBS_5.c3d	F01WBS_5.c3d	F01WBS_5.c3d
20	-5.39736	109.04405	16.06312	-70.07503	-3.98331	-61.93828	-7.96899	103.46844	19.58875	-61.54884	-6.87663	-60.25666	-4.80310	103.62554	16.87261	-63.60696	-6.72669	-50.83572	-5.73666	103.35474	18.10654	-60.12903	-7.27380	-49.19781	-3.16585	113.42577	14.90486	-76.33105	-5.62766	-46.62204
21	-4.10767	116.65781	15.42729	-75.09133	-4.55790	-59.25640	-6.90442	107.92268	19.01770	-67.10715	-7.42355	-56.62177	-3.71003	105.15685	16.27151	-62.76868	-7.20828	-47.84501	-4.59726	102.17567	17.50213	-62.89142	-7.75059	-45.81970	-2.12200	114.75189	14.15957	-78.13133	-6.05562	-42.35082
22	-2.82047	121.48000	14.74213	-77.84909	-5.10381	-55.96544	-5.78628	111.84117	18.39837	-70.93834	-7.93884	-53.29884	-2.60241	106.28909	15.66927	-61.95002	-7.66476	-44.97100	-3.41861	101.51975	16.87416	-64.61079	-8.19938	-42.76892	-1.05278	115.38417	13.39469	-79.65377	-6.44213	-38.69869
23	-1.55491	123.44258	14.02237	-79.27401	-5.61714	-52.04121	-4.62424	115.02293	17.74070	-73.86670	-8.42442	-50.07795	-1.48210	107.39188	15.06238	-62.01316	-8.09645	-42.23216	-2.20879	101.47483	16.22835	-65.90752	-8.61996	-39.77206	0.04724	115.58725	12.61199	-81.66964	-6.79215	-35.40395
24	-0.32136	123.11942	13.27551	-80.09457	-6.09322	-47.43328	-3.42758	117.42334	17.04912	-76.59281	-8.88012	-46.76754	-0.34592	108.81287	14.44159	-63.63003	-8.50285	-39.63865	-0.97678	101.98814	15.56692	-67.20252	-9.01041	-36.86419	1.18316	115.53243	11.80792	-84.58806	-7.10899	-32.33392
25	0.87839	121.39352	12.50336	-80.82760	-6.52645	-42.21584	-2.20376	119.22358	16.32391	-79.64516	-9.30382	-43.21832	0.81417	110.77110	13.79321	-67.25898	-8.88327	-37.17477	0.26995	103.01376	14.89023	-68.84022	-9.37081	-34.21815	2.35759	115.36687	10.97747	-88.28682	-7.39614	-29.53163
26	2.04934	119.06803	11.70499	-81.68896	-6.91176	-36.77588	-0.95717	120.80412	15.56263	-83.40025	-9.69214	-39.35868	2.00842	113.39054	13.10150	-72.93694	-9.23764	-34.76778	1.52729	104.64104	14.19588	-71.20515	-9.70395	-31.94141	3.56811	115.16322	10.11843	-92.15546	-7.65865	-27.17990
27	3.20049	116.72370	10.88119	-82.56200	-7.24814	-31.88972	0.31255	122.73596	14.76094	-88.11499	-10.04166	-35.22346	3.24589	116.70215	12.35231	-80.23220	-9.56624	-32.26656	2.79656	107.17274	13.47710	-74.58638	-10.01431	-30.03666	4.80615	114.95444	9.23402	-95.34053	-7.90350	-25.51109
28	4.34224	114.80259	10.03822	-83.16644	-7.54261	-28.48411	1.61183	125.62578	13.91310	-93.89738	-10.35023	-30.96738	4.53285	120.63277	11.53605	-88.34776	-9.86841	-29.51943	4.08342	110.90922	12.72383	-79.00385	-10.30661	-28.43905	6.05934	114.80783	8.33319	-97.07845	-8.13879	-24.70405
29	5.48502	113.66459	9.18781	-83.25374	-7.81105	-27.16222	2.95165	129.71466	13.01282	-100.57305	-10.61832	-26.86183	5.87184	125.00400	10.65043	-96.14872	-10.14243	-26.54501	5.39511	115.88894	11.92527	-84.16708	-10.58446	-27.06072	7.31518	114.67921	7.42890	-96.89464	-8.37256	-24.80656
30	6.63789	113.51665	8.34456	-82.64608	-8.07431	-27.97149	4.34154	134.58116	12.05595	-107.51445	-10.84977	-23.25350	7.25896	129.45854	9.70358	-102.17390	-10.38747	-23.65180	6.73787	121.82160	11.07376	-89.38634	-10.85001	-25.82014	8.56129	114.24412	6.53681	-94.52911	-8.61200	-25.67651
31	7.80731	114.32658	7.52323	-81.16644	-8.35376	-30.62605	5.78259	139.34993	11.04474	-113.57092	-11.05165	-20.45052	8.68014	133.38156	8.71651	-104.92288	-10.60656	-21.37298	8.11369	128.14435	10.17022	-93.66412	-11.10410	-24.59943	9.78355	113.09584	5.67522	-89.78844	-8.86199	-27.04185
32	8.99635	115.88986	6.73753	-78.48043	-8.66880	-34.74667	7.26357	143.18513	9.99228	-117.25504	-11.23282	-18.57927	10.11187	135.94626	7.72176	-103.29087	-10.80811	-20.21281	9.51867	134.20071	9.22629	-95.91484	-11.34586	-23.32280	10.96679	111.13523	4.86505	-82.52896	-9.12514	-28.75412
33	10.20396	117.93464	6.00118	-74.02531	-9.03410	-39.86962	8.76188	145.49809	8.92413	-117.21555	-11.40159	-17.54994	11.52522	136.31676	6.75929	-96.75560	-11.00441	-20.40063	10.94325	139.41046	8.26480	-95.13333	-11.57456	-22.21973	12.09879	108.64304	4.12884	-72.70180	-9.40456	-30.92416
34	11.42501	120.00801	5.32977	-67.14149	-9.45701	-45.51498	10.24906	145.83795	7.87520	-112.63119	-11.56436	-17.13324	12.88968	134.02034	5.87177	-85.44170	-11.20841	-21.86311	12.37409	143.20361	7.31801	-90.64280	-11.79420	-21.74286	13.17319	106.04291	3.48978	-60.44581	-9.70596	-33.72353
35	12.64897	121.31950	4.74255	-57.29587	-9.93878	-51.31306	11.69496	143.93704	6.88514	-103.30576	-11.72514	-17.05119	14.17812	129.22624	5.09851	-70.20120	-11.43153	-24.36872	13.79421	144.94286	6.42312	-82.36144	-12.01345	-22.06954	14.18997	103.70036	2.96942	-46.25620	-10.03648	-37.09626
36	13.85854	120.98403	4.26234	-44.37449	-10.47718	-56.95787	13.07226	139.96576	5.99283	-89.63076	-11.88566	-17.13322	15.37217	122.50623	4.46958	-52.45134	-11.68304	-27.64270	15.18337	144.04718	5.61543	-70.80766	-12.24000	-22.95477	15.15472	101.66457	2.58339	-30.95056	-10.40123	-40.69088
37	15.03224	118.59654	3.91166	-28.93045	-11.06738	-62.11858	14.36101	134.49763	5.23175	-72.47054	-12.04733	-17.45059	16.46284	114.38223	4.00405	-33.73090	-11.96985	-31.32408	16.51922	140.15936	4.92416	-56.81846	-12.47746	-24.07107	16.07458	99.56564	2.33978	-15.33954	-10.80080	-44.03531
38	16.15185	114.46608	3.70681	-12.10236	-11.70199	-66.44405	15.55116	128.11826	4.62704	-53.04368	-12.21373	-18.22107	17.44850	105.29659	3.71119	-15.29384	-12.29450	-34.85336	17.77980	133.23531	4.37157	-41.30315	-12.72661	-25.14202	16.95484	96.94721	2.24141	0.10115	-11.23129	-46.70492
39	17.20834	109.25348	3.65482	4.86940	-12.37109	-69.57988	16.64200	121.16283	4.19423	-32.72193	-12.39070	-19.52203	18.33405	95.83673	3.59199	2.05360	-12.65236	-37.52595	18.94658	123.49819	3.97340	-25.10118	-12.98522	-25.79472	17.79823	93.62614	2.28947	15.19880	-11.68536	-48.33386
40	18.20162	103.44328	3.75557	21.07758	-13.06209	-71.15280	17.63921	113.76007	3.93945	-12.77382	-12.58307	-21.08087	19.13116	86.72979	3.64077	17.96094	-13.03108	-38.71247	20.00565	111.40182	3.73961	-8.90612	-13.24653	-25.60688	18.60667	89.66949	2.48435	29.86585	-12.15218	-48.63417
41	19.13563	97.10932	4.00552	36.07739	-13.75932	-70.77699	18.55267	105.98806	3.86065	5.91556	-12.79078	-22.34138	19.85615	78.59731	3.84793	32.45081	-13.41276	-38.02059	20.94932	97.76714	3.67525	6.84026	-13.49980	-24.28246	19.38154	85.16827	2.82428	44.03261	-12.61798	-47.44950
42	20.01241	90.08535	4.40055	49.82832	-14.44356	-68.14936	19.39365	98.01715	3.95075	23.00412	-13.00690	-22.70397	20.52669	71.72868	4.20288	45.78265	-13.77679	-35.31979	21.77838	83.81829	3.78178	22.00192	-13.73201	-21.68147	20.12231	80.18217	3.30467	57.63084	-13.06681	-44.60938
43	20.82985	82.29598	4.93686	62.63509	-15.09242	-63.09593	20.17344	90.10892	4.20120	38.61157	-13.21843	-21.65499	21.15790	65.98669	4.69664	58.36255	-14.10206	-30.65695	22.50349	70.92896	4.05780	36.72317	-13.92895	-17.75093	20.82718	74.89140	3.91802	70.54444	-13.47920	-39.73899
44	21.58302	73.95321	5.61215	75.08119	-15.67960	-55.41821	20.90223	82.41399	4.60430	53.15748	-13.40704	-18.69005	21.75858	61.00436	5.32359	70.63516	-14.36786	-24.04329	23.14328	60.23492	4.50089	51.39283	-14.07554	-12.28191	21.49516	69.67754	4.65465	82.63879	-13.83042	-32.39936
45	22.26699	65.47108	6.42664	87.84939	-16.17236	-44.75070	21.58640	74.81042	5.15511	67.21620	-13.54859	-13.17299	22.33132	56.50801	6.08109	82.99780	-14.55220	-15.23508	23.71946	52.24050	5.10983	66.50220	-14.15188	-4.56050	22.12794	64.92217	5.50420	93.91383	-14.09204	-22.32259
46	22.87810	57.15589	7.38383	101.55155	-16.52966	-30.57559	22.22608	66.98057	5.85232	81.36502	-13.61159	-4.29825	22.87496	52.27016	6.96946	95.84644	-14.62832	-3.69014	24.25001	46.66853	5.88583	82.35249	-14.12655	6.54785	22.72828	60.58502	6.45871	104.71879	-14.23383	-9.30379
47	23.41239	48.86300	8.49090	116.67569	-16.70199	-12.17701	22.81464	58.56185	6.69810	96.08343	-13.55555	8.77534	23.38464	47.71202	7.99388	109.70475	-14.56073	11.38318	24.74469	42.69331	6.83090	98.87672	-13.95440	22.09704	23.29428	55.96438	7.51699	115.73960	-14.22182	7.09307
48	23.86153	39.88839	9.75954	133.66153	-16.62956	11.47246	23.33944	49.21891	7.69761	111.72449	-13.33108	26.71430	23.84735	41.76816	9.16706	125.21492	-14.30133	31.01291	25.20392	39.23200	7.94627	115.87085	-13.57922	42.79259	23.81393	49.98132	8.68673	127.67199	-14.01336	27.67776
49	24.20979	29.22326	11.20742	152.95493	-16.23870	41.57590	23.78325	38.76702	8.85817	128.49620	-12.88198	49.93449	24.23926	33.25504	10.50917	142.93832	-13.78648	56.43084	25.61887	35.16956	9.23409	133.33415	-12.93581	69.20355	24.26559	41.70985	9.98221	140.97261	-13.55175	53.53640
50	24.43365	15.95534	12.85839	174.87038	-15.44010	79.10851	24.12803	27.28016	10.18820	146.46152	-12.14709	78.69765	24.52753	21.29605	12.04480	163.20753	-12.93602	88.79276	25.97326	29.51430	10.70053	151.54514	-11.94736	102.06719	24.62243	30.59360	11.42098	155.99869	-12.76297	85.59638
51	24.50444	-0.45688	14.73886	199.32893	-14.13107	124.37047	24.35869	14.82447	11.69628	165.60699	-11.06050	113.12856	24.67475	5.56159	13.79942	186.02757	-11.65824	128.48273	26.24506	21.29387	12.35719	170.95261	-10.52095	141.97839	24.85506	16.37826	13.02326	173.17023	-11.56012	124.05605
52	24.39228	-20.01717	16.87103	225.69444	-12.20557	176.51062	24.46139	1.12286	13.39094	185.83936	-9.55410	152.99158	24.64476	-13.61067	15.79446	210.97614	-9.86534	174.31906	26.40500	9.45430	14.22062	192.00294	-8.55392	188.44475	24.93342	-0.87043	14.81129	192.80228	-9.85556	168.13031
53	24.07165	-41.99583	19.26518	252.77812	-9.57702	233.07166	24.42025	-14.18806	15.27873	206.80501	-7.56636	197.42052	24.40883	-35.17996	18.04190	237.13499	-7.49901	223.31477	26.41543	-6.70157	16.30958	214.86630	-5.95744	239.32922	24.83022	-20.67561	16.80556	214.83905	-7.57698	215.97549
54	23.52849	-64.82195	21.91338	278.88925	-6.21608	289.86185	24.21931	-30.97714	17.35960	227.75586	-5.05554	244.79315	23.95183	-57.49318	20.53823	262.99579	-4.55783	271.15375	26.23682	-26.88279	18.63925	239.13313	-2.68697	290.96585	24.52515	-42.07227	19.01999	238.70145	-4.68947	264.48965
55	22.76748	-86.37787	24.78594	301.94104	-2.18913	341.41098	23.84890	-48.40656	19.62275	247.63884	-2.01299	292.63934	23.27716	-78.66865	23.26013	286.53748	-1.11333	312.81360	25.83895	-49.79317	21.21353	263.77209	1.22555	338.10104	24.01003	-63.70827	21.45725	263.24359	-1.22328	309.28787
56	21.81375	-104.84626	27.83233	319.89944	2.32820	382.03915	23.31119	-65.26926	22.04515	265.41034	1.52519	337.42456	22.40624	-97.23598	26.16447	305.78699	2.69056	343.19534	25.20744	-73.71075	24.02037	287.43210	5.64029	374.26334	23.29110	-84.27351	24.10605	286.82281	2.70574	345.25629
57	20.70362	-119.56435	30.98942	331.30338	7.07815	407.25479	22.62004	-80.55155	24.59489	280.37219	5.46860	374.59933	21.37022	-112.60619	29.19696	319.31656	6.65509	358.24149	24.34190	-97.01598	27.03294	308.57211	10.31123	393.82178	22.38529	-102.89166	26.94077	307.51135	6.90074	367.74579
58	19.46982	-131.36496	34.19229	335.59985	11.78026	414.56528	21.79577	-93.89049	27.23764	292.26935	9.67164	399.48199	20.19994	-125.33281	32.30176	326.39514	10.56229	356.03369	23.25143	-118.61243	30.21054	325.42264	14.94480	394.14987	21.31363	-119.18407	29.92302	323.42258	11.12027	373.87601
59	18.12696	-142.18167	37.38909	333.10425	16.18983	402.83054	20.85653	-105.72566	29.94401	300.97610	13.94933	408.44092	18.91319	-137.00220	35.43166	326.99628	14.21377	336.55563	21.94675	-138.32645	33.50141	336.30515	19.27907	375.39081	20.09649	-133.41257	33.00621	333.14264	15.13165	362.97281
60	16.66864	-154.21759	40.55072	324.83856	20.11736	370.90674	19.81112	-117.18370	32.69273	306.17194	18.10517	399.17493	17.50860	-149.51178	38.55540	321.71790	17.44758	300.14288	20.43353	-156.94264	36.85062	340.27380	23.12161	338.36603	18.74652	-146.78281	36.14540	336.12973	18.75193	335.65283
61	15.07305	-169.15329	43.67525	312.56366	23.40544	317.27536	18.65471	-129.68948	35.47169	307.42459	21.95058	370.04633	15.96932	-164.26802	41.66008	311.77570	20.12457	246.50830	18.70998	-175.82063	40.21450	337.54065	26.32964	283.17828	17.26074	-161.16193	39.30859	332.87503	21.85006	292.21484
62	13.31422	-187.37086	46.77988	298.53238	25.89716	241.53702	17.37034	-144.30519	38.27675	304.50745	25.30542	319.76337	14.27287	-181.69307	44.74587	298.91757	22.10793	175.91052	16.77058	-195.95628	43.57041	329.29608	28.77036	210.07123	15.62108	-178.09676	42.48289	324.86603	24.31482	232.15698
63	11.37503	-207.61787	49.87987	284.79376	27.43869	146.99284	15.93716	-161.16237	41.10611	297.59662	27.99183	248.29755	12.40120	-201.09570	47.81289	285.04178	23.26928	91.56230	14.61733	-217.08234	46.91096	317.37238	30.31376	121.81187	13.80472	-197.91525	45.67030	314.27121	26.02901	155.92953
64	9.25708	-227.37418	52.96614	272.31458	27.92606	42.11880	14.34025	-179.39107	43.95224	287.27908	29.84201	158.40590	10.34893	-220.77124	50.84659	271.43262	23.52789	0.92956	12.27077	-237.65167	50.22898	303.71051	30.86953	25.17335	11.79731	-219.49716	48.87214	303.09476	26.88517	67.46574
65	6.98479	-243.64984	55.99374	260.32242	27.36368	-60.76738	12.57786	-197.54491	46.79447	274.48032	30.72665	56.43386	8.12943	-238.33176	53.80714	257.94751	22.89687	-85.50847	9.77170	-255.59325	53.49990	289.39713	30.43212	-70.02233	9.60193	-240.70425	52.06822	292.11099	26.83370	-25.10650
66	4.60361	-253.85971	58.88402	246.30193	25.88826	-149.24640	10.66199	-214.12852	49.59730	260.21838	30.59087	-48.25520	5.77682	-251.25571	56.62786	242.71080	21.49971	-157.64052	7.17177	-269.09204	56.66963	273.97421	29.09826	-153.57886	7.24095	-259.09277	55.20453	280.36423	25.92138	-111.41401
67	2.17371	-256.43387	61.53901	226.85379	23.73625	-214.77303	8.61555	-227.71681	52.31193	244.93472	29.47857	-145.00546	3.34328	-257.51852	59.22214	222.74377	19.53961	-209.24448	4.52290	-276.82687	59.65591	255.48872	27.05052	-217.64655	4.75306	-272.44467	58.19745	265.48849	24.29131	-182.09985
68	-0.23835	-251.04575	63.86003	199.09711	21.17502	-254.49928	6.47151	-236.93181	54.87741	227.85344	27.53335	-224.23183	0.89184	-256.14874	61.49813	195.45915	17.23972	-239.40553	1.87373	-277.81049	62.36120	231.16748	24.51973	-258.45126	2.18935	-279.08508	60.94935	244.63454	22.14765	-231.53600
69	-2.56860	-238.69173	65.76287	162.14738	18.44351	-270.44910	4.27211	-240.74834	57.22406	207.11967	24.97305	-279.64636	-1.51297	-247.48238	63.37664	160.06354	14.79201	-251.28104	-0.72776	-271.42432	64.68924	198.77708	21.74000	-276.73557	-0.39104	-278.23325	63.36708	215.77257	19.70648	-258.79245
70	-4.76584	-221.55325	67.19091	117.83218	15.72578	-267.60767	2.06461	-238.89832	59.28079	180.84598	22.04673	-309.59509	-3.81436	-232.96330	64.80383	117.85032	12.33670	-249.72380	-3.23270	-257.85574	66.56133	158.03229	18.90917	-276.89365	-2.92850	-270.18945	65.37727	178.72034	17.15572	-266.80475
71	-6.79950	-202.35040	68.12242	69.80277	13.14771	-252.24477	-0.10553	-231.91519	60.98555	148.30217	18.98708	-317.00174	-5.96894	-214.64401	65.75307	71.40513	9.96549	-239.45831	-5.59552	-238.45024	67.92680	110.83009	16.16517	-265.14352	-5.37022	-256.07800	66.93221	135.15956	14.63532	-260.66791
72	-8.66158	-183.43956	68.56608	21.63837	10.78031	-230.55623	-2.19963	-220.88684	62.29423	110.31117	15.97396	-307.81543	-7.95009	-194.67461	66.22015	23.57905	7.73208	-224.21211	-7.78188	-215.47601	68.76397	60.27084	13.58186	-247.44051	-7.67359	-237.47380	68.00786	87.78622	12.23394	-246.01064
73	-10.36140	-166.23914	68.54732	-24.40478	8.64691	-207.57338	-4.18881	-207.22414	63.18322	68.78257	13.12043	-288.70993	-9.74873	-174.93321	66.21756	-23.13758	5.66348	-206.34099	-9.77269	-191.39134	69.07511	9.46624	11.18314	-228.03392	-9.80768	-216.20740	68.59925	39.34248	9.99366	-227.69275
74	-11.91653	-151.12595	68.09612	-67.42480	6.73514	-186.54980	-6.05571	-192.42439	63.64743	26.00996	10.48058	-265.23083	-11.37192	-156.77219	65.77077	-66.89400	3.77255	-186.88120	-11.56203	-168.20616	68.88062	-39.24404	8.96415	-209.21768	-11.75547	-194.10651	68.71688	-8.01426	7.92206	-208.85338
