	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d
	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
21	-10.90029	118.51030	16.16085	-58.21991	-5.94530	-54.69416	-10.59194	121.70153	16.00269	-63.56216	-6.28098	-47.99794	-9.57679	106.16508	14.32094	-61.91740	-5.35171	-46.06033	-12.30877	124.35036	16.79366	-64.78665	-6.54678	-45.22127	-12.21984	122.90672	16.53992	-57.64666	-5.72361	-55.85920
22	-9.76655	116.44386	15.56262	-62.51492	-6.44717	-50.64658	-9.56441	119.39595	15.34300	-65.01087	-6.71620	-44.49538	-8.52267	103.09236	13.74573	-64.57884	-5.78456	-44.30303	-11.19409	121.26690	16.11001	-65.29166	-6.96588	-41.31960	-11.06052	120.27953	15.98015	-58.72154	-6.25642	-52.07755
23	-8.58719	114.49326	14.95151	-68.16811	-6.91460	-47.45102	-8.50649	117.39510	14.67996	-68.56445	-7.11767	-40.78925	-7.41455	101.50542	13.17542	-69.01180	-6.20321	-42.70547	-10.04426	117.88883	15.43277	-67.89129	-7.34804	-37.63165	-9.88177	117.65291	15.41263	-60.42460	-6.75499	-49.06733
24	-7.34660	113.03364	14.32883	-74.28012	-7.35599	-45.09927	-7.38730	115.78493	14.01229	-73.60358	-7.48278	-36.99569	-6.23754	101.32948	12.60064	-74.23549	-6.60754	-41.11483	-8.83372	114.88751	14.76484	-71.53932	-7.69681	-34.52008	-8.66364	115.50657	14.83827	-62.66177	-7.22777	-46.78070
25	-6.03571	112.42489	13.69548	-79.99746	-7.77907	-43.46623	-6.18860	114.26204	13.34063	-79.09950	-7.81241	-33.66833	-4.98824	102.26382	12.01350	-79.13726	-6.99666	-39.44727	-7.54768	112.47488	14.10946	-75.19487	-8.02010	-32.40001	-7.39322	113.80979	14.25768	-65.19621	-7.68392	-45.20788
26	-4.65287	112.96128	13.04986	-84.85780	-8.18975	-42.34330	-4.90885	112.51821	12.66790	-83.93106	-8.11492	-31.51507	-3.67614	103.84928	11.40938	-82.68522	-7.36898	-37.67078	-6.18677	110.43987	13.46792	-78.18305	-8.32929	-31.50626	-6.06801	112.37930	13.67141	-67.79260	-8.13203	-44.21707
27	-3.20466	114.67531	12.38709	-88.54994	-8.59180	-41.59379	-3.56181	110.47799	11.99856	-87.09428	-8.40512	-30.93021	-2.32196	105.47621	10.78964	-84.10527	-7.72308	-35.90113	-4.76702	108.53925	12.83951	-80.15709	-8.63635	-31.78438	-4.69580	111.02850	13.07910	-70.18092	-8.57750	-43.56308
28	-1.70789	117.16265	11.70320	-90.63912	-8.98861	-41.20310	-2.17261	108.21744	11.33862	-87.79653	-8.69888	-31.81239	-0.95446	106.56956	10.16281	-83.01035	-8.05956	-34.46877	-3.31502	106.87838	12.22268	-80.88072	-8.95119	-32.96885	-3.29429	109.53335	12.48101	-71.92120	-9.02148	-43.03810
29	-0.19038	119.54271	11.00050	-90.64906	-9.38372	-41.10381	-0.77349	105.90044	10.69677	-85.57198	-9.00855	-33.75877	0.39441	106.84680	9.54246	-79.37533	-8.38318	-33.84837	-1.86078	105.81013	11.61664	-80.09635	-9.28071	-34.73972	-1.88931	107.72733	11.88100	-72.49109	-9.46210	-42.52632
30	1.31039	120.67319	10.28959	-88.21930	-9.77902	-41.05510	0.60211	103.82656	10.08445	-80.44766	-9.34161	-36.32022	1.69518	106.27021	8.94425	-73.42844	-8.70370	-34.45685	-0.43242	105.53379	11.02323	-77.62237	-9.62908	-36.75978	-0.50910	105.64304	11.28669	-71.60963	-9.89579	-41.94931
